timestamp,experiment_id,project_name,duration,emissions,energy_consumed,country_name,country_iso_code,region,on_cloud,cloud_provider,cloud_region
2022-04-04T15:37:17,5046f478-fd77-4f02-bf40-27404c4d818d,codecarbon,135.36403846740723,0.0020438013199266377,0.007013037815726506,Sweden,SWE,jönköping,N,,
2022-04-04T15:39:25,eaf5a8ee-aa02-4b62-9483-12e0b08ed7d9,codecarbon,117.52246880531311,0.0017788607941338036,0.006103928936997382,Sweden,SWE,jönköping,N,,
2022-04-04T15:42:52,b2257d17-c187-4f26-9dfd-aca9e2bb615b,codecarbon,136.24446988105774,0.00207990580102832,0.0071369256363353955,Sweden,SWE,jönköping,N,,
2022-04-04T15:45:19,35f6e5ea-f53d-4744-b194-f1f87bca1c7e,codecarbon,137.33279609680176,0.0020521424662754946,0.0070416593721374515,Sweden,SWE,jönköping,N,,
2022-04-04T15:48:08,43d5eb1a-faef-4ed5-98f2-89fd2f61fc03,codecarbon,158.37632393836975,0.0025744325980344013,0.008833829877701793,Sweden,SWE,jönköping,N,,
2022-04-04T15:52:57,c3ca1cba-9a6c-417f-a0d0-e3e4ba97f883,codecarbon,138.38809275627136,0.0021661278812962546,0.007432785465553696,Sweden,SWE,jönköping,N,,
2022-04-04T15:55:26,352dc741-aad7-4050-8b63-ded409f23961,codecarbon,138.4611451625824,0.002182951158389998,0.007490512347952961,Sweden,SWE,jönköping,N,,
2022-04-04T15:57:56,94aae0f1-b452-4b67-bde0-c98bd3e13485,codecarbon,139.52778363227844,0.002205031594470172,0.007566278486132943,Sweden,SWE,jönköping,N,,
